province,university,code,major_name,admission_zone_type,study_type,admission_type,capacity_1,capacity_2,gender,notes
فارس,موسسه غیرانتفاعی فاطمیه شیراز (ویژه خوا-هران),15171,مدیریت بازرگانی,ناحیهای,روزانه,صرفا با سوابق تحصیلی,60,-,فقط زن,معرفی به خوابگاههای خودگردان
فارس,موسسه غیرانتفاعی فاطمیه شیراز (ویژه خوا-هران),15172,مدیریت مالی,کشوری,روزانه,صرفا با سوابق تحصیلی,50,-,فقط زن,معرفی به خوابگاههای خودگردان
فارس,موسسه غیرانتفاعی فاطمیه شیراز (ویژه خوا-هران),15173,مشاوره,,روزانه,صرفا با سوابق تحصیلی,60,-,فقط زن,معرفی به خوابگاههای خودگردان
فارس,موسسه غیرانتفاعی فاطمیه شیراز (ویژه خوا-هران),15174,کاردانی امور بانکی,,روزانه,صرفا با سوابق تحصیلی,100,-,فقط زن,معرفی به خوابگاههای خودگردان
فارس,موسسه غیرانتفاعی فاطمیه شیراز (ویژه خوا-هران),15175,کاردانی بیمه,,روزانه,صرفا با سوابق تحصیلی,100,-,فقط زن,معرفی به خوابگاههای خودگردان
فارس,موسسه غیرانتفاعی فاطمیه شیراز (ویژه خوا-هران),15176,کاردانی حسابداری,,روزانه,صرفا با سوابق تحصیلی,100,-,فقط زن,معرفی به خوابگاههای خودگردان
فارس,موسسه غیرانتفاعی فاطمیه شیراز (ویژه خوا-هران),15177,کاردانی مدیریت صنعتی کاربردی,,روزانه,صرفا با سوابق تحصیلی,100,-,فقط زن,معرفی به خوابگاههای خودگردان
فارس,موسسه غیرانتفاعی فاطمیه شیراز (ویژه خوا-هران),15178,آموزش زبان انگلیسی,,روزانه,صرفا با سوابق تحصیلی,30,-,فقط زن,معرفی به خوابگاههای خودگردان
فارس,موسسه غیرانتفاعی فاطمیه شیراز (ویژه خوا-هران),15179,مترجمی زبان انگلیسی,,روزانه,صرفا با سوابق تحصیلی,30,-,فقط زن,معرفی به خوابگاههای خودگردان
فارس,موسسه غیرانتفاعی هنر - شیراز,15180,مهندسی معماری,ناحیهای,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,معرفی به خوابگاههای خودگردان
فارس,موسسه غیرانتفاعی هنر - شیراز,15181,ادبیات نمایشی,,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,معرفی به خوابگاههای خودگردان
فارس,موسسه غیرانتفاعی هنر - شیراز,15182,ارتباط تصویری,,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,معرفی به خوابگاههای خودگردان
فارس,موسسه غیرانتفاعی هنر - شیراز,15183,تلویزیون و هنرهای دیجیتال,,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,معرفی به خوابگاههای خودگردان
فارس,موسسه غیرانتفاعی هنر - شیراز,15184,طراحی لباس,,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,معرفی به خوابگاههای خودگردان
فارس,موسسه غیرانتفاعی هنر - شیراز,15185,عکاسی,,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,معرفی به خوابگاههای خودگردان
فارس,موسسه غیرانتفاعی هنر - شیراز,15186,کارگردانی تلویزیون,,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,معرفی به خوابگاههای خودگردان
فارس,موسسه غیرانتفاعی هنر - شیراز,15187,نقاشی,,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,معرفی به خوابگاههای خودگردان
فارس,موسسه غیرانتفاعی هنر - شیراز,15188,هنر اسالمی,,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,معرفی به خوابگاههای خودگردان
فارس,موسسه غیرانتفاعی هنر - شیراز,15189,کاردانی هنر سفالگری,,روزانه,صرفا با سوابق تحصیلی,100,-,هر دو,معرفی به خوابگاههای خودگردان
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15253,معماری داخلی,کشوری,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15254,مهندسی برق,قطبی,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15255,مهندسی پزشکی,کشوری,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15256,مهندسی صنایع و سیستم ها,,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15257,مهندسی عمران,ناحیهای,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15258,مهندسی کامپیوتر,ناحیهای,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15259,مهندسی معماری,ناحیهای,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15260,زیست فناوری,,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15261,حسابداری,ناحیهای,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15262,حقوق,,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15263,روانشناسی,قطبی,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15264,مددکاری اجتماعی,کشوری,روزانه,صرفا با سوابق تحصیلی,18,-,هر دو,
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15265,مدیریت امور بانکی,کشوری,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15266,مدیریت بازرگانی,ناحیهای,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15267,مدیریت صنعتی,قطبی,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15268,مدیریت کسب و کار,کشوری,روزانه,صرفا با سوابق تحصیلی,40,-,هر دو,
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15269,مدیریت مالی,کشوری,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15270,مشاوره,,روزانه,صرفا با سوابق تحصیلی,40,-,هر دو,
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15271,آموزش زبان انگلیسی,,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی دانش البرز - آبیک,15272,مترجمی زبان انگلیسی,,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی رجاء - قزوین,15273,مهندسی پزشکی,کشوری,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی رجاء - قزوین,15274,مهندسی صنایع و سیستم ها,,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی رجاء - قزوین,15275,مهندسی عمران,ناحیهای,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی رجاء - قزوین,15276,مهندسی کامپیوتر,ناحیهای,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی رجاء - قزوین,15277,اقتصاد,قطبی,روزانه,صرفا با سوابق تحصیلی,50,-,هر دو,
قزوین,دانشگاه غیرانتفاعی رجاء - قزوین,15278,حسابداری,ناحیهای,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی رجاء - قزوین,15279,حقوق,,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی رجاء - قزوین,15280,روانشناسی,قطبی,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی رجاء - قزوین,15281,علوم ورزشی,کشوری,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی رجاء - قزوین,15282,گردشگری,کشوری,روزانه,صرفا با سوابق تحصیلی,33,-,هر دو,
قزوین,دانشگاه غیرانتفاعی رجاء - قزوین,15283,مدیریت امور بانکی,کشوری,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی رجاء - قزوین,15284,مدیریت بازرگانی,ناحیهای,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی رجاء - قزوین,15285,مدیریت دولتی,قطبی,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی رجاء - قزوین,15286,مدیریت صنعتی,قطبی,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی رجاء - قزوین,15287,مدیریت مالی,کشوری,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
قزوین,دانشگاه غیرانتفاعی رجاء - قزوین,15288,کاردانی امور مالی و مالیاتی,,روزانه,صرفا با سوابق تحصیلی,100,-,هر دو,
قزوین,دانشگاه غیرانتفاعی رجاء - قزوین,15289,کاردانی حسابداری,,روزانه,صرفا با سوابق تحصیلی,100,-,هر دو,
قزوین,دانشگاه غیرانتفاعی رجاء - قزوین,15290,نوازندگی موسیقی ایرانی,,روزانه,صرفا با سوابق تحصیلی,30,-,هر دو,
قزوین,دانشگاه غیرانتفاعی غیاث الدین جمشید کاشانی - آبیک,15291,علوم کامپیوتر,کشوری,روزانه,صرفا با سوابق تحصیلی,20,-,هر دو,
قزوین,دانشگاه غیرانتفاعی غیاث الدین جمشید کاشانی - آبیک,15292,مهندسی برق,قطبی,روزانه,صرفا با سوابق تحصیلی,30,-,هر دو,
قزوین,دانشگاه غیرانتفاعی غیاث الدین جمشید کاشانی - آبیک,15293,مهندسی شهرسازی,قطبی,روزانه,صرفا با سوابق تحصیلی,30,-,هر دو,
قزوین,دانشگاه غیرانتفاعی غیاث الدین جمشید کاشانی - آبیک,15294,مهندسی صنایع و سیستم ها,,روزانه,صرفا با سوابق تحصیلی,30,-,هر دو,
قزوین,دانشگاه غیرانتفاعی غیاث الدین جمشید کاشانی - آبیک,15295,مهندسی عمران,ناحیهای,روزانه,صرفا با سوابق تحصیلی,40,-,هر دو,
قزوین,دانشگاه غیرانتفاعی غیاث الدین جمشید کاشانی - آبیک,15296,مهندسی کامپیوتر,ناحیهای,روزانه,صرفا با سوابق تحصیلی,60,-,هر دو,
